Initializing...
Place your index finger on the sensor with steady pressure.
412011,85.71,-179
412909,66.82,198
413847,63.97,40
414648,74.91,-137
415426,77.12,-23
416246,73.17,42
416964,83.45,-101
417603,94.04,-81
418264,90.77,23
419061,75.28,136
420140,55.56,283
421081,63.83,-140
422057,61.41,37
423057,60.06,22
423917,69.77,-139
424975,56.71,198
425874,66.67,-158
426973,54.64,198
428051,55.61,-19
428909,69.93,-221
429908,60.12,140
430967,56.66,61
431906,63.90,-120
432704,75.09,-140
433761,56.76,258
434639,68.42,-180
435517,68.26,2
436477,62.57,80
437256,76.92,-179
438115,69.93,78
439074,62.50,102
440093,58.94,58
440951,69.85,-159
441810,69.93,-1
442630,73.08,-37
443489,69.93,37
444328,71.51,-19
445187,69.85,20
445987,75.00,-59
446904,65.36,118
447685,76.92,-138
448523,71.60,58
449422,66.67,62
450242,73.26,-81
451120,68.26,60
452139,59.00,138
453018,68.10,-136
453957,63.97,57
454896,63.97,0
455854,62.57,21
456654,75.09,-160
457473,73.26,20
458311,71.60,19
459291,61.22,142
460169,68.26,-101
461108,63.97,59
462088,61.22,42
463026,63.90,-41
463926,66.74,-40
464844,65.29,20
465703,69.93,-61
466601,66.82,40
467580,61.29,81
468461,68.10,-98
471257,21.45,1916
472095,71.60,-1959
472934,71.51,1
473754,73.26,-20
474673,65.22,101
475571,66.89,-23
476451,68.18,-17
477428,61.35,98
478408,61.29,1
479307,66.67,-79
480166,69.93,-42
481026,69.77,2
482084,56.71,198
483123,57.75,-19
484061,63.90,-100
484961,66.74,-40
486959,30.02,1100
487756,75.28,-1202
488595,71.51,42
489536,63.83,101
490475,63.90,-1
491473,60.12,59
492473,60.00,2
493470,60.18,-3
494350,68.18,-117
495128,77.02,-101
495987,69.93,79
496846,69.85,1
497666,73.08,-38
498684,59.00,196
499563,68.26,-138
500561,60.06,120
501522,62.50,-39
502521,60.06,39
503379,69.85,-140
504318,63.97,79
505257,63.90,1
506155,66.74,-40
507096,63.83,41
508035,63.90,-1
508852,73.44,-122
509930,55.61,262
510811,68.18,-199
511630,73.17,-60
512368,81.41,-83
513147,77.02,42
513986,71.43,61
515823,32.66,997
516882,56.66,-778
517803,65.15,-138
518901,54.69,176
519859,62.57,-138
520718,69.93,-101
521598,68.18,22
522616,58.88,139
523536,65.29,-100
524274,81.30,-181
525093,73.17,82
525972,68.34,58
526871,66.67,22
529709,21.14,1938
530366,91.32,-2181
531246,68.26,222
532186,63.83,61
533164,61.35,38
534043,68.26,-99
534883,71.43,-39
535821,63.97,98
536660,71.51,-99
537499,71.51,0
538277,77.02,-60
539216,63.97,159
540015,75.09,-139
540895,68.18,81
541953,56.71,178
542951,60.12,-60
543690,81.08,-258
544589,66.74,159
545388,75.19,-101
546228,71.43,42
546948,83.33,-120
547707,79.05,39
548486,77.02,20
549265,77.02,0
550024,78.95,-19
550863,71.60,78
551741,68.26,41
552660,65.36,39
553160,119.76,-417
554079,65.29,418
555097,58.94,99
556176,55.66,60
557075,66.67,-178
558174,54.64,198
559092,65.29,-179
559872,77.12,-141
560751,68.10,103
561669,65.43,36
562508,71.60,-79
563287,76.92,-58
564267,61.35,198
565186,65.22,-58
566064,68.26,-41
567063,60.12,119
567922,69.85,-139
568881,62.57,100
569719,71.51,-120
570699,61.29,140
572855,27.82,1178
573814,62.57,-1198
574493,88.37,-280
575392,66.82,219
576373,61.16,83
577411,57.75,58
578509,54.69,58
579568,56.66,-38
580426,69.85,-200
581485,56.66,200
582604,53.62,60
583443,71.51,-280
584323,68.18,41
585820,40.08,617
586341,115.16,-976
587259,65.36,397
588258,60.06,81
589298,57.75,40
590016,83.45,-320
592013,30.05,1278
592733,83.33,-1277
593613,68.26,159
594631,58.88,140
595330,85.84,-320
596388,56.71,359
597388,60.06,-59
598347,62.50,-39
599046,85.84,-261
599964,65.36,219
600985,58.82,102
602561,38.05,557
603200,93.90,-938
605339,28.05,1500
607117,33.75,-361
608175,56.71,-720
HR Scaler increased to 1.05
612311,63.97,-120
HR Scaler increased to 1.10
613170,69.85,-79
614189,58.88,160
614967,77.02,-240
615627,91.05,-120
616505,68.26,220
617204,85.84,-180
618044,71.43,141
619064,58.88,179
619942,68.34,-141
620741,75.00,-78
621740,60.12,198
622679,63.90,-59
623577,66.74,-40
624476,66.82,-1
625434,62.57,61
626454,58.88,60
627393,63.90,-80
628391,60.12,59
629410,58.88,21
630410,59.94,-18
631328,65.43,-84
632347,58.88,102
633348,59.94,-18
634246,66.82,-103
635344,54.60,201
636424,55.56,-19
637483,56.76,-23
638501,58.82,-37
639519,59.00,-3
640398,68.26,-138
641317,65.22,41
642216,66.82,-22
643296,55.50,183
644195,66.82,-183
645192,60.12,100
646273,55.56,82
647291,58.88,-61
648190,66.82,-121
649248,56.71,160
650169,65.15,-137
651047,68.34,-43
652006,62.50,82
652924,65.43,-43
653904,61.22,63
654763,69.93,-122
655702,63.90,81
656661,62.50,21
657660,60.06,39
658618,62.63,-41
659557,63.90,-19
660536,61.29,40
661494,62.63,-21
662433,63.83,-18
663332,66.82,-42
664291,62.50,62
665231,63.90,-21
666211,61.22,41
667089,68.26,-101
668027,64.03,58
668987,62.50,23
670006,58.88,59
670985,61.29,-40
671924,63.90,-40
672864,63.83,1
673842,61.35,38
674720,68.26,-99
675699,61.35,99
676699,59.94,23
677578,68.34,-123
678656,55.61,201
679655,60.06,-80
680636,61.22,-19
681633,60.12,18
682653,58.88,21
683532,68.18,-139
684491,62.63,78
685389,66.82,-60
686310,65.15,23
687327,59.00,96
688206,68.26,-138
689165,62.57,80
690044,68.26,-80
690983,63.90,60
691902,65.29,-20
692761,69.85,-60
693701,63.83,81
694660,62.57,19
695518,69.93,-101
696457,63.90,81
697416,62.57,20
698295,68.26,-80
699254,62.57,80
700232,61.35,19
701153,65.15,-57
702010,70.01,-64
702969,62.57,102
703889,65.22,-39
704807,65.36,-2
705746,63.90,21
706725,61.29,40
707703,61.35,-1
708463,78.84,-217
709581,53.67,357
710361,76.92,-338
711159,75.28,17
711878,83.33,-77
713397,39.50,799
714056,91.05,-860
715315,47.66,600
716014,85.84,-560
716814,75.09,100
717731,65.43,118
718431,85.59,-216
719450,58.88,318
720309,69.85,-160
721208,66.82,39
722127,65.22,22
723126,60.12,78
724044,65.36,-80
725044,59.94,83
726103,56.71,57
727001,66.74,-159
727960,62.63,59
728939,61.29,21
729798,69.85,-120
730738,63.83,81
731656,65.36,-22
732695,57.75,121
733574,68.18,-159
734533,62.63,78
735511,61.29,21
736471,62.57,-20
737330,69.77,-99
738289,62.63,98
739227,63.97,-20
740106,68.26,-59
741106,60.00,121
742043,63.97,-62
742942,66.82,-40
743862,65.15,23
744722,69.85,-62
745540,73.35,-41
746420,68.18,62
747298,68.34,-2
748178,68.18,2
749037,69.85,-21
749835,75.19,-61
750793,62.57,161
751634,71.43,-119
752491,69.93,18
753211,83.45,-139
754230,58.82,301
755149,65.29,-101
756128,61.35,59
757088,62.50,-18
758107,58.88,59
759086,61.29,-40
760064,61.29,0
760984,65.29,-60
761902,65.29,0
762721,73.35,-101
763740,58.82,202
764579,71.51,-181
765478,66.82,59
766338,69.69,-37
767375,57.92,175
768235,69.77,-176
769213,61.29,119
770054,71.43,-139
770991,63.97,98
771831,71.51,-99
772729,66.74,60
773669,63.90,40
774607,63.97,-1
775626,58.88,81
776666,57.69,21
777624,62.57,-81
778484,69.85,-100
779482,60.06,140
780220,81.30,-261
781121,66.67,162
781939,73.35,-82
782720,76.92,-38
783618,66.74,119
784398,76.92,-119
785296,66.82,118
786236,63.83,42
787173,63.97,-2
788173,60.06,61
789293,53.57,121
790230,63.97,-182
791269,57.80,100
792269,60.00,-38
793267,60.12,-2
794246,61.29,-19
795165,65.29,-60
796243,55.66,159
797263,58.82,-58
798360,54.64,78
799180,73.17,-278
800060,68.26,59
801018,62.63,79
801898,68.18,-78
802816,65.43,37
803756,63.76,24
804794,57.75,98
805612,73.35,-221
806574,62.43,143
807590,59.00,56
808591,60.00,-17
809630,57.75,39
810628,60.06,-40
811587,62.63,-41
812565,61.29,21
813585,58.88,40
814424,71.51,-180
815423,60.06,160
816382,62.57,-40
817281,66.67,-59
818080,75.19,-102
819119,57.69,242
820077,62.63,-82
821196,53.67,160
822177,61.16,-137
823155,61.29,-2
824214,56.71,79
825233,58.82,-38
826032,75.09,-221
827230,50.08,399
828188,62.63,-240
829249,56.60,102
830168,65.29,-141
831145,61.35,59
832105,62.57,-19
832984,68.18,-79
833984,60.06,119
835002,58.94,19
835880,68.34,-140
836881,59.94,123
837899,58.94,17
838818,65.29,-99
839797,61.29,60
840736,63.90,-40
841674,63.97,-1
842633,62.50,22
843512,68.34,-82
844432,65.15,43
845370,64.03,16
846289,65.22,-17
847288,60.12,78
848247,62.57,-39
849206,62.57,0
850146,63.83,-19
850983,71.68,-103
852003,58.82,183
852982,61.29,-41
853841,69.85,-120
854840,60.06,140
855837,60.12,-1
856777,63.90,-59
857856,55.66,139
858814,62.57,-119
859754,63.83,-19
860633,68.26,-61
861612,61.29,100
862589,61.35,-1
863529,63.90,-39
864468,63.83,1
865467,60.12,58
866347,68.26,-119
867245,66.74,20
868185,63.83,41
869063,68.34,-62
870001,63.97,60
870841,71.43,-98
871740,66.74,59
872619,68.18,-19
873597,61.41,97
874476,68.18,-97
875256,77.02,-101
876254,60.06,220
877214,62.50,-39
878193,61.35,18
879073,68.18,-98
880090,58.94,138
881110,58.94,0
882008,66.67,-118
883047,57.80,138
883987,63.83,-98
884965,61.35,38
885864,66.82,-80
886643,77.02,-119
889339,22.25,1918
891176,32.66,-860
892115,63.90,-898
893056,63.90,0
894135,55.50,142
894893,79.16,-323
895733,71.51,81
896571,71.60,-1
897431,69.77,22
898249,73.35,-42
899148,66.74,81
900068,65.22,21
901066,60.12,78
901966,66.67,-98
902885,65.29,19
903923,57.75,120
904842,65.36,-121
905862,58.82,102
906679,73.35,-202
907839,51.77,341
908678,71.43,-319
909516,71.68,-3
910416,66.67,63
911335,65.29,19
914011,22.41,1758
HR Scaler reset to 1
HR Scaler decreased to 0.95
HR Scaler decreased to 0.90
914991,61.22,-1697
916009,58.94,38
916988,61.35,-40
917966,61.29,1
918945,61.35,-1
919964,58.82,42
920924,62.57,-61
921882,62.63,-1
922822,63.83,-18
923820,60.06,59
924760,63.90,-60
925638,68.34,-61
926658,58.82,142
927576,65.29,-101
928535,62.63,39
929214,88.24,-278
930452,48.47,558
931172,83.33,-518
931991,73.35,98
932790,75.09,-19
935326,23.65,1738
936406,55.56,-1457
937203,75.28,-283
938302,54.60,302
939961,36.17,560
940560,100.17,-1060
941559,60.06,400
942837,46.95,279
943757,65.22,-358
944437,88.24,-240
945434,60.18,317
946514,55.61,82
947332,73.26,-260
948172,71.51,20
949192,58.82,181
950051,69.85,-161
950970,65.29,60
951928,62.63,39
952968,57.69,82
953926,62.63,-82
955085,51.72,202
956064,61.35,-182
956943,68.18,-98
958023,55.61,199
959041,58.94,-61
960079,57.80,20
960980,66.59,-137
961857,68.34,-23
962838,61.22,102
964016,50.93,198
965035,58.94,-160
966033,60.06,-19
967032,60.06,0
968111,55.61,80
969091,61.22,-99
969990,66.74,-81
971009,58.88,120
971908,66.74,-120
972825,65.43,18
973765,63.83,23
974862,54.64,158
975763,66.67,-198
976741,61.29,79
977620,68.34,-101
978519,66.67,22
979299,77.02,-121
980177,68.26,100
981274,54.69,218
982195,65.22,-177
983174,61.29,59
984093,65.29,-60
988228,66.82,-21
989028,75.00,-98
989926,66.82,98
990885,62.57,61
991904,58.88,60
993320,42.34,398
994160,71.43,-577
995879,34.90,879
1000134,68.34,-841
1001174,57.80,160
1002033,69.69,-177
1003051,59.06,155
1003590,110.91,-475
1004469,68.26,338
1005548,55.61,200
1006448,66.74,-180
1008386,30.94,1040
1009204,73.35,-1121
1010083,68.34,60
1011003,65.22,42
1012042,57.75,119
1012441,150.00,-639
1014878,24.62,2037
1015797,65.29,-1518
1016676,68.26,-40
1017676,60.06,120
1018735,56.66,60
1019672,63.97,-121
1020653,61.22,42
1021650,60.12,18
1022330,88.24,-318
1023429,54.60,419
1024208,77.02,-320
1025068,69.77,81
1025967,66.82,38
1026865,66.74,1
1028103,48.47,339
1028902,75.09,-439
1029862,62.57,160
1031459,37.55,639
1032639,50.89,-419
1034755,28.34,938
1035575,73.17,-1297
1036375,75.09,-21
1037214,71.51,40
1038154,63.83,101
1038912,79.16,-182
1040250,44.81,581
1040928,88.50,-661
1041848,65.22,242
1042788,63.90,19
1043906,53.62,180
1044785,68.26,-240
1045883,54.64,219
1046624,80.97,-357
1047621,60.18,256
1048561,63.90,-58
1049340,77.02,-160
1050340,59.94,222
1051319,61.35,-23
1052419,54.55,122
1053277,69.85,-241
1054297,58.88,160
1055353,56.82,37
1056292,63.83,-116
1057289,60.18,57
1058287,60.18,0
1059286,60.12,1
1060263,61.35,-20
1061262,60.06,21
1062097,71.77,-163
1063137,57.75,203
1064236,54.60,60
1065275,57.75,-60
1066193,65.36,-121
1067152,62.57,41
1069150,30.02,1040
1069769,96.93,-1380
1071088,45.49,700
1071846,79.16,-561
1072806,62.57,201
1073745,63.90,-20
1074543,75.19,-141
1075482,63.83,142
1076301,73.35,-122
1078079,33.73,961
1079059,61.29,-800
1080197,52.68,160
1080976,77.02,-360
1081795,73.35,39
1082913,53.62,301
1083874,62.50,-159
1084872,60.12,38
1085831,62.50,-38
1086969,52.72,178
1087647,88.50,-460
1088608,62.43,283
1089446,71.68,-124
1090405,62.50,123
1091444,57.80,78
1092342,66.74,-139
1093103,78.95,-139
1094200,54.64,338
1095080,68.18,-218
1095838,79.16,-122
1096838,60.00,242
1097836,60.12,-2
1098776,63.90,-59
1100514,34.50,800
1101392,68.34,-861
1102192,75.09,-79
1103071,68.26,80
1104230,51.72,281
1104830,100.00,-560
1109664,91.19,58
1111821,27.80,1500
1112680,69.85,-1299
1113620,63.90,80
1114540,65.22,-19
1115398,69.93,-62
1116317,65.29,61
1117316,60.06,80
1118155,71.51,-160
1119115,62.50,121
1119852,81.30,-222
1120791,63.90,201
1121632,71.43,-99
1122591,62.57,119
1123470,68.26,-80
1124388,65.36,39
1126206,32.99,901
1127524,45.52,-501
1130001,24.22,1159
1131439,41.72,-1039
1132338,66.74,-539
1133178,71.51,-60
1134016,71.51,0
1135835,32.99,980
1136834,60.06,-820
1137633,75.09,-200
1138652,58.88,220
1139571,65.36,-101
1140611,57.69,122
1141810,50.04,159
1143465,36.23,457
1144404,63.90,-717
1145044,93.75,-299
1145764,83.45,79
1146304,111.11,-179
1147024,83.33,180
1147723,85.84,-21
1148900,50.93,479
1149939,57.75,-139
1150639,85.71,-339
1151778,52.68,439
1152558,76.92,-359
1153676,53.67,338
1154455,77.02,-339
1155454,60.06,220
1156293,71.60,-161
1157353,56.60,222
1158270,65.43,-143
1159271,59.94,84
1160429,51.81,157
1161348,65.22,-238
1162288,63.90,19
1163206,65.36,-21
1164104,66.82,-20
1166301,27.30,1300
1166642,176.47,-1858
1167820,50.89,839
1169338,39.53,339
1169998,90.91,-858
1170818,73.26,159
1171696,68.26,60
1172316,96.77,-259
1174154,32.64,1218
1174972,73.35,-1020
1175891,65.29,101
1176569,88.50,-241
1177329,78.95,82
1178148,73.35,58
1179167,58.82,202
1179985,73.35,-202
1181004,58.88,201
1181925,65.22,-99
1182924,60.06,79
1183862,63.97,-61
1184921,56.66,121
1185779,69.85,-200
1186680,66.67,41
1187639,62.50,60
1188417,77.22,-183
1189516,54.55,323
1190555,57.80,-62
1191494,63.90,-99
1192374,68.18,-59
1193291,65.43,37
1194171,68.18,-37
1195170,60.00,120
1196169,60.12,-2
1197189,58.82,22
1199305,28.34,1097
1200023,83.57,-1399
1200784,78.95,42
1202701,31.28,1158
1203420,83.45,-1199
1204200,77.02,60
1204999,75.09,20
1205679,88.11,-118
1206457,77.22,96
1207117,90.77,-116
1207757,93.90,-22
1210252,24.04,1857
1212650,25.02,-98
1213768,53.67,-1280
1214948,50.89,61
1216646,35.31,520
